,highest_charting_position,number_of_times_charted,streams,artist_followers,popularity,danceability,energy,loudness,speechiness,acousticness,liveness,tempo,duration_ms,valence,chord,contemporary,dance,edm,electropop,hip hop,house,indie,latin,other,pop,rap,reggaeton,rock,trap
148,103,5,5652272.0,15889.0,84.0,0.631,0.861,-1.891,0.0424,0.427,0.215,149.95,173038.0,0.822,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,147,24,5647568.0,12169108.0,74.0,0.664,0.705,-4.972,0.0382,0.0654,0.115,122.017,257840.0,0.477,C#/Db,0,0,0,0,0,0,0,0,0,3,0,0,1,0
150,121,32,5628703.0,31151294.0,85.0,0.429,0.661,-7.227,0.0281,0.00239,0.234,173.372,266773.0,0.285,B,0,0,0,0,0,0,0,0,1,1,0,0,0,0
151,153,1,5627257.0,205590.0,83.0,0.843,0.534,-6.658,0.142,0.467,0.0984,94.984,173053.0,0.528,C#/Db,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,154,1,5618268.0,409173.0,81.0,0.667,0.899,-4.402,0.0322,0.423,0.332,147.962,239928.0,0.835,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,142,23,5607285.0,20270895.0,84.0,0.532,0.783,-5.697,0.0523,0.0038,0.161,124.08,247427.0,0.643,D,0,0,1,0,0,0,0,0,0,3,0,0,0,0
154,128,7,5594505.0,77034.0,83.0,0.65,0.792,-3.825,0.0393,0.607,0.92,154.027,225672.0,0.872,F#/Gb,0,0,0,0,0,0,0,0,1,1,0,0,0,0
155,68,6,5576844.0,1250353.0,0.0,0.808,0.66,-6.237,0.0395,0.0358,0.138,107.994,235556.0,0.804,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,6,47,5570735.0,6837946.0,85.0,0.709,0.548,-8.493,0.353,0.65,0.133,83.995,160000.0,0.543,A#/Bb,0,0,0,0,0,0,0,0,1,0,0,0,0,0
157,19,18,5566150.0,1687399.0,77.0,0.521,0.277,-10.34,0.0356,0.634,0.103,115.01,248827.0,0.13,B,0,0,0,0,0,0,0,0,0,2,0,0,0,0
158,121,5,5493760.0,7593046.0,84.0,0.933,0.656,-5.85,0.322,0.129,0.161,119.987,159083.0,0.934,D,0,0,0,0,1,0,0,0,0,0,1,0,0,0
159,120,5,5478055.0,7593046.0,84.0,0.902,0.669,-5.049,0.457,0.161,0.0728,139.949,112547.0,0.628,C#/Db,0,0,0,0,1,0,0,0,0,0,1,0,0,0
160,31,83,5477563.0,19085118.0,85.0,0.511,0.566,-7.23,0.2,0.349,0.34,83.903,239836.0,0.218,F#/Gb,0,0,0,0,0,0,0,0,0,0,2,0,0,0
161,4,24,5467753.0,3553442.0,85.0,0.907,0.393,-7.636,0.0539,0.451,0.135,104.949,205458.0,0.202,E,0,0,0,0,0,0,0,0,1,0,2,0,0,0
162,13,83,5436286.0,1250353.0,0.0,0.701,0.425,-10.965,0.375,0.328,0.1,135.128,194088.0,0.562,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,59,18,5434073.0,11477164.0,83.0,0.476,0.594,-6.879,0.135,0.0599,0.0785,159.702,141050.0,0.314,F,0,0,0,0,0,0,0,0,0,3,0,0,0,0
164,7,56,5431375.0,6837946.0,84.0,0.823,0.586,-6.606,0.2,0.114,0.193,125.971,190476.0,0.347,F#/Gb,0,0,0,0,0,0,0,0,1,0,0,0,0,0
165,13,10,5420003.0,6266514.0,85.0,0.473,0.203,-12.627,0.102,0.941,0.126,168.884,163587.0,0.419,D,0,0,0,0,0,0,0,0,0,1,0,0,0,0
166,1,51,5386268.0,17353707.0,84.0,0.935,0.454,-7.509,0.375,0.0194,0.0824,133.073,187541.0,0.357,C#/Db,0,0,0,0,0,0,0,0,0,2,2,0,0,0
167,155,22,5382191.0,6118063.0,75.0,0.356,0.924,-3.74,0.0808,0.00101,0.0953,148.017,222587.0,0.232,C#/Db,0,0,0,0,0,0,0,0,1,0,0,0,3,0
168,144,27,5379704.0,4339245.0,83.0,0.82,0.452,-9.796,0.0348,0.543,0.0714,117.401,253920.0,0.74,C#/Db,0,0,0,0,0,0,0,0,3,0,0,0,5,0
169,20,44,5378971.0,6930669.0,84.0,0.828,0.492,-9.744,0.0276,0.0644,0.128,120.151,257800.0,0.789,C,0,0,0,0,0,0,0,0,1,0,0,0,5,0
170,94,82,5375426.0,8441598.0,84.0,0.358,0.557,-7.398,0.059,0.695,0.0902,85.043,211467.0,0.494,A#/Bb,0,0,0,0,0,0,0,0,1,3,0,0,0,0
171,110,2,5366242.0,1304510.0,75.0,0.74,0.576,-6.744,0.146,0.0249,0.104,110.095,209476.0,0.315,F#/Gb,1,0,0,0,0,0,0,0,1,3,1,0,0,0
172,65,2,5315734.0,6837946.0,81.0,0.716,0.67,-6.995,0.101,0.526,0.13,145.043,203586.0,0.411,C,0,0,0,0,0,0,0,0,1,0,0,0,0,0
173,72,2,5245618.0,6837946.0,81.0,0.675,0.608,-6.934,0.103,0.336,0.11,99.865,184800.0,0.728,D#/Eb,0,0,0,0,0,0,0,0,1,0,0,0,0,0
174,4,76,5238547.0,924083.0,85.0,0.726,0.431,-8.765,0.135,0.731,0.696,144.026,173333.0,0.348,G#/Ab,0,0,0,0,0,0,0,0,0,0,1,0,0,0
175,100,9,5235335.0,8148393.0,83.0,0.595,0.759,-4.245,0.0423,0.141,0.172,80.953,163733.0,0.515,B,0,0,0,0,0,1,0,0,0,5,0,0,0,0
176,138,22,5204983.0,35888760.0,74.0,0.933,0.528,-6.472,0.162,0.112,0.163,109.975,214653.0,0.756,F,0,0,0,0,0,0,0,0,0,0,0,0,3,0
177,149,14,5178490.0,56308172.0,84.0,0.792,0.625,-5.609,0.0536,0.00776,0.329,103.967,173987.0,0.37,C#/Db,0,0,0,0,2,0,0,0,0,1,3,0,0,0
178,15,83,5166847.0,16112621.0,84.0,0.676,0.771,-3.675,0.0483,0.0237,0.102,99.048,207133.0,0.569,G#/Ab,0,0,0,0,0,0,0,0,0,2,0,0,0,0
179,181,4,5145493.0,180723.0,71.0,0.422,0.25,-6.836,0.0351,0.441,0.35,124.026,161613.0,0.246,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,183,1,5145432.0,304995.0,83.0,0.649,0.76,-6.487,0.0574,0.114,0.317,80.018,161853.0,0.843,C#/Db,1,0,0,0,0,0,0,0,2,0,0,0,1,0
181,184,1,5104206.0,6080597.0,85.0,0.765,0.625,-3.599,0.0548,0.584,0.112,102.101,164706.0,0.262,A,0,0,0,0,0,0,0,0,0,1,0,0,0,1
182,110,78,5103014.0,5799137.0,84.0,0.422,0.264,-7.064,0.0322,0.922,0.132,119.93,269560.0,0.331,G#/Ab,1,0,0,0,0,0,0,0,2,2,0,0,0,0
183,80,41,5098609.0,4840346.0,85.0,0.832,0.534,-7.813,0.253,0.345,0.165,93.924,132833.0,0.116,C#/Db,0,0,0,0,0,0,0,0,0,0,1,0,0,0
184,40,65,5092354.0,6837946.0,83.0,0.548,0.805,-5.732,0.351,0.212,0.408,142.094,216387.0,0.648,G,0,0,0,0,0,0,0,0,1,0,0,0,0,0
185,45,29,5090062.0,1254432.0,83.0,0.84,0.766,-4.12,0.136,0.00302,0.0684,94.018,155884.0,0.402,E,0,0,0,0,0,0,0,0,0,2,2,0,0,1
186,52,22,5068864.0,35305637.0,84.0,0.585,0.564,-7.063,0.0515,0.0671,0.135,113.003,242253.0,0.137,C,1,0,0,0,0,0,0,0,0,2,0,0,0,0
187,5,31,5065132.0,5881963.0,84.0,0.436,0.655,-8.37,0.0583,0.499,0.688,121.002,279204.0,0.412,C#/Db,0,0,0,0,0,0,0,0,1,1,1,0,0,0
188,191,1,5063181.0,8148393.0,78.0,0.638,0.878,-3.639,0.0484,0.0151,0.308,103.948,176800.0,0.481,F,0,0,0,0,0,1,0,0,0,5,0,0,0,0
189,64,3,5016125.0,36142273.0,83.0,0.592,0.494,-10.618,0.0747,0.237,0.13,132.037,209771.0,0.231,E,0,0,0,0,0,0,0,1,0,0,0,1,0,1
190,41,81,5002227.0,67158068.0,85.0,0.778,0.317,-10.732,0.334,0.592,0.0881,140.048,178627.0,0.327,C#/Db,0,0,0,0,0,0,0,0,0,3,0,0,0,0
191,194,1,4992405.0,167628.0,84.0,0.571,0.767,-5.16,0.287,0.336,0.0809,93.421,161684.0,0.605,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,149,5,4978559.0,130627.0,84.0,0.525,0.448,-4.075,0.0443,0.14,0.0922,83.406,140308.0,0.527,C#/Db,0,0,0,0,0,0,0,0,2,0,0,0,0,0
193,8,71,4977498.0,151832.0,84.0,0.789,0.72,-5.652,0.218,0.223,0.129,122.031,166794.0,0.664,G#/Ab,0,1,1,0,0,1,0,0,0,3,0,0,0,0
194,197,1,4973937.0,1909059.0,80.0,0.43,0.467,-8.56,0.051,0.775,0.0933,77.249,186121.0,0.382,G#/Ab,0,0,0,0,0,0,0,0,1,1,0,0,0,0
195,58,8,4954899.0,6603627.0,84.0,0.643,0.403,-11.254,0.41,0.343,0.138,98.54,174682.0,0.111,C#/Db,0,0,0,0,0,0,0,0,0,0,2,0,0,1
196,199,1,4950275.0,1427540.0,77.0,0.961,0.502,-8.605,0.312,0.28,0.145,117.078,182285.0,0.536,D,0,0,0,0,1,0,0,0,0,0,0,0,0,0
197,172,12,4948965.0,46785561.0,84.0,0.949,0.661,-4.244,0.0572,0.0302,0.0454,104.504,284200.0,0.76,F,0,0,0,0,2,0,0,0,0,0,1,0,0,0
198,66,1,8859168.0,6837946.0,57.0,0.662,0.686,-8.302,0.332,0.251,0.349,143.971,215000.0,0.678,G,0,0,0,0,0,0,0,0,1,0,0,0,0,0
199,87,1,7371935.0,6837946.0,56.0,0.563,0.672,-7.226,0.0765,0.359,0.0972,99.772,156000.0,0.284,A,0,0,0,0,0,0,0,0,1,0,0,0,0,0
200,116,1,6464206.0,6430522.0,79.0,0.437,0.527,-6.967,0.465,0.185,0.153,187.815,181714.0,0.701,F#/Gb,0,0,0,0,0,0,0,0,0,0,2,0,0,1
201,127,1,6238351.0,6837946.0,55.0,0.628,0.581,-8.377,0.188,0.46,0.152,145.396,120828.0,0.259,D,0,0,0,0,0,0,0,0,1,0,0,0,0,0
202,129,1,6161664.0,6837946.0,54.0,0.912,0.589,-7.476,0.2,0.0332,0.0795,135.921,123549.0,0.486,G#/Ab,0,0,0,0,0,0,0,0,1,0,0,0,0,0
203,76,4,5883145.0,2008516.0,81.0,0.356,0.684,-7.347,0.0878,0.152,0.101,87.188,193733.0,0.347,G#/Ab,0,0,0,0,1,0,0,0,0,0,0,0,0,0
204,150,1,5822266.0,6837946.0,55.0,0.441,0.623,-7.331,0.0414,0.135,0.14,78.082,249231.0,0.285,C#/Db,0,0,0,0,0,0,0,0,1,0,0,0,0,0
205,159,1,5702636.0,6837946.0,53.0,0.723,0.667,-7.524,0.351,0.256,0.261,143.044,208112.0,0.396,D,0,0,0,0,0,0,0,0,1,0,0,0,0,0
206,22,4,5696113.0,6777818.0,84.0,0.493,0.653,-5.666,0.0466,0.269,0.511,142.347,121573.0,0.852,C,0,0,0,0,1,0,0,0,0,0,1,0,0,0
207,105,4,5627519.0,208554.0,84.0,0.787,0.531,-10.569,0.101,0.132,0.112,91.996,138533.0,0.721,B,0,0,0,0,1,0,0,0,1,0,1,0,0,1
208,17,12,5383125.0,323203.0,84.0,0.883,0.674,-8.043,0.357,0.21,0.0678,141.02,278085.0,0.73,B,0,0,0,0,0,0,0,0,0,0,1,0,0,0
209,180,1,5335271.0,6837946.0,54.0,0.654,0.724,-6.59,0.355,0.106,0.655,71.696,150449.0,0.717,D#/Eb,0,0,0,0,0,0,0,0,1,0,0,0,0,0
210,13,15,5288927.0,2123734.0,85.0,0.83,0.517,-6.416,0.333,0.399,0.0916,171.959,182496.0,0.616,F#/Gb,0,0,0,0,0,0,0,1,0,0,0,1,0,1
211,175,4,5242097.0,127364.0,83.0,0.477,0.844,-4.87,0.0458,0.00273,0.137,169.941,220235.0,0.203,B,0,0,0,0,1,0,0,0,0,1,0,0,0,0
212,20,82,5235088.0,152226.0,84.0,0.88,0.751,-4.258,0.0874,0.177,0.106,117.948,157606.0,0.884,G,0,0,1,0,0,2,0,0,0,3,0,0,0,0
213,15,7,5203319.0,1250353.0,0.0,0.671,0.336,-8.494,0.241,0.705,0.0577,75.051,212496.0,0.518,A#/Bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,193,1,5173308.0,5178156.0,76.0,0.741,0.556,-9.184,0.0266,0.0629,0.103,122.008,249080.0,0.587,D,0,0,0,0,0,0,0,0,2,1,0,0,0,0
215,71,3,5150909.0,35285425.0,83.0,0.626,0.56,-5.82,0.0288,0.148,0.109,93.989,244005.0,0.229,C,0,0,0,0,0,0,0,0,0,1,0,0,2,0
216,79,11,5116589.0,2586114.0,84.0,0.601,0.36,-7.791,0.0877,0.586,0.0882,124.993,276480.0,0.335,A,0,0,0,0,0,0,0,0,3,0,0,0,0,0
217,122,5,5110475.0,411579.0,84.0,0.792,0.707,-5.218,0.0623,0.116,0.12,134.997,224042.0,0.408,G,0,0,0,0,0,0,0,0,0,0,2,0,0,1
218,75,19,5097187.0,35285425.0,84.0,0.542,0.732,-5.956,0.0521,0.00209,0.496,124.912,175644.0,0.489,A,0,0,0,0,0,0,0,0,0,1,0,0,2,0
219,22,22,6318660.0,27142474.0,83.0,0.722,0.588,-5.932,0.0544,0.0319,0.183,134.01,165507.0,0.59,F#/Gb,0,0,0,0,0,0,0,0,0,3,0,0,0,0
220,4,29,6142975.0,37106176.0,84.0,0.566,0.716,-5.733,0.0424,0.00691,0.37,81.068,207481.0,0.45,C#/Db,0,0,0,0,0,0,0,0,0,2,0,0,0,0
221,28,23,6111108.0,8758283.0,89.0,0.816,0.71,-3.728,0.0398,0.165,0.292,93.02,208631.0,0.784,G,0,0,0,0,0,0,0,1,0,1,0,1,0,1
222,17,24,5588217.0,28909504.0,84.0,0.823,0.544,-7.132,0.0715,0.0215,0.0966,149.903,186088.0,0.664,F,0,0,0,0,0,0,0,0,0,3,0,0,0,0
223,164,1,5454994.0,386757.0,76.0,0.784,0.474,-6.139,0.0524,0.333,0.278,128.012,204434.0,0.64,G#/Ab,0,0,0,0,3,0,0,0,0,1,2,0,0,0
224,22,8,5435614.0,6266514.0,84.0,0.443,0.298,-12.181,0.0644,0.388,0.103,77.253,209560.0,0.172,C,0,0,0,0,0,0,0,0,0,1,0,0,0,0
225,169,2,5269757.0,1097789.0,82.0,0.624,0.922,-4.628,0.0439,0.3,0.112,164.819,148228.0,0.884,C#/Db,0,0,0,0,0,0,0,0,2,1,0,0,0,0
226,80,5,5259503.0,9987114.0,82.0,0.688,0.909,-1.992,0.0624,0.0474,0.0674,97.097,210573.0,0.702,G#/Ab,0,0,0,0,0,0,0,0,0,2,0,0,0,0
227,184,1,5186354.0,151870.0,80.0,0.893,0.463,-5.301,0.36,0.199,0.318,81.026,229601.0,0.591,C#/Db,0,0,0,0,0,0,0,0,2,0,1,0,0,1
228,187,1,5173178.0,3507622.0,80.0,0.434,0.889,-5.684,0.0509,0.395,0.273,113.326,153338.0,0.845,A,1,0,0,0,0,0,0,0,1,0,0,0,0,0
229,183,4,5068677.0,2166191.0,83.0,0.76,0.674,-4.039,0.0636,0.396,0.0977,172.024,202307.0,0.735,G,0,0,0,0,0,0,0,1,0,0,0,2,0,1
230,71,13,5041120.0,608109.0,79.0,0.583,0.918,-3.612,0.0518,0.288,0.0701,164.081,172973.0,0.836,F#/Gb,0,0,0,0,0,0,0,0,3,0,0,0,0,0
231,95,13,5036030.0,26769304.0,84.0,0.807,0.712,-5.757,0.1,0.532,0.163,100.004,241659.0,0.792,C#/Db,0,0,0,0,0,0,0,1,0,0,0,2,0,0
232,184,2,4975786.0,6080597.0,82.0,0.704,0.739,-3.286,0.112,0.328,0.0856,179.879,208292.0,0.425,G#/Ab,0,0,0,0,0,0,0,0,0,1,0,0,0,1
233,141,32,4954679.0,18191658.0,84.0,0.748,0.524,-5.599,0.0338,0.414,0.111,95.01,244960.0,0.661,G#/Ab,0,0,1,1,0,1,0,0,0,3,0,0,0,0
234,194,4,4938180.0,6475631.0,78.0,0.375,0.893,-4.097,0.0406,0.000509,0.187,174.323,258773.0,0.434,D,0,0,0,0,0,0,0,0,3,1,0,0,1,0
235,101,1,6731106.0,1724414.0,78.0,0.652,0.717,-3.751,0.0581,0.0694,0.0906,89.982,301304.0,0.377,G,0,0,0,0,0,0,0,0,1,1,2,0,0,0
236,55,2,5912293.0,8640063.0,80.0,0.683,0.615,-5.737,0.0966,0.222,0.154,77.014,188893.0,0.45,F,0,0,0,0,0,0,0,0,0,2,0,0,0,0
237,132,1,5876058.0,98503.0,77.0,0.532,0.708,-8.121,0.0505,0.435,0.107,167.977,254467.0,0.586,C,0,0,0,0,0,0,1,0,1,0,0,0,0,0
238,40,2,5392334.0,6777818.0,80.0,0.827,0.571,-7.949,0.366,0.0195,0.166,142.034,146419.0,0.62,B,0,0,0,0,1,0,0,0,0,0,1,0,0,0
239,152,2,5347263.0,1042079.0,81.0,0.352,0.424,-10.131,0.0394,0.733,0.0664,127.047,302951.0,0.141,F#/Gb,0,0,0,0,0,0,0,0,1,0,0,0,0,0
240,101,3,5321544.0,6278835.0,83.0,0.477,0.727,-4.053,0.286,0.000866,0.108,150.062,236524.0,0.227,D,0,0,0,0,3,0,0,0,0,0,2,0,0,1
241,72,10,5258628.0,17202.0,83.0,0.647,0.608,-6.831,0.42,0.13,0.0584,125.994,175238.0,0.474,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,25,4,5234112.0,8083566.0,81.0,0.735,0.47,-9.405,0.1,0.266,0.32,87.971,192621.0,0.897,E,0,0,0,1,0,0,0,0,0,6,0,0,0,0
243,4,10,5135380.0,47014200.0,81.0,0.632,0.284,-14.025,0.0801,0.932,0.233,129.642,245897.0,0.208,A,0,0,0,1,0,0,0,0,0,1,0,0,0,0
244,189,1,5029898.0,558345.0,77.0,0.871,0.669,-7.62,0.329,0.0113,0.0795,95.939,155363.0,0.806,A#/Bb,0,0,0,0,1,0,0,0,0,1,1,0,0,0
245,8,37,5013017.0,180454.0,81.0,0.719,0.648,-7.6,0.125,0.2,0.127,140.201,123263.0,0.66,D#/Eb,0,0,0,0,0,0,0,0,0,0,1,0,0,0
246,55,17,5011753.0,1097789.0,83.0,0.606,0.908,-6.201,0.0565,0.556,0.19,171.966,140942.0,0.798,F#/Gb,0,0,0,0,0,0,0,0,2,1,0,0,0,0
247,11,33,5005018.0,15770302.0,79.0,0.781,0.67,-3.912,0.0452,0.0103,0.0761,127.99,169333.0,0.595,D#/Eb,0,0,0,0,0,0,0,0,0,3,0,0,0,0
248,136,15,4992345.0,1275345.0,82.0,0.646,0.795,-3.293,0.0976,0.0319,0.267,89.99,210960.0,0.796,A,0,0,0,0,0,0,0,0,0,1,1,0,0,0
249,32,36,4980155.0,6080597.0,79.0,0.823,0.537,-2.639,0.209,0.176,0.123,175.946,231595.0,0.615,G#/Ab,0,0,0,0,0,0,0,0,0,1,0,0,0,1
250,81,8,4973063.0,384097.0,82.0,0.733,0.736,-5.123,0.111,0.028,0.131,147.897,166216.0,0.669,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,101,4,4965913.0,3126961.0,81.0,0.783,0.524,-6.455,0.0554,0.241,0.271,117.496,164896.0,0.839,F,0,0,0,0,1,0,0,0,0,1,0,0,0,2
252,117,27,4938586.0,12369079.0,84.0,0.548,0.532,-7.596,0.0323,0.186,0.217,85.03,272394.0,0.405,F,0,0,0,0,0,0,1,0,1,0,0,0,2,0
253,43,2,11756283.0,6777818.0,76.0,0.386,0.762,-6.341,0.564,0.122,0.527,170.691,138312.0,0.433,A,0,0,0,0,1,0,0,0,0,0,1,0,0,0
254,47,1,11380679.0,6777818.0,78.0,0.62,0.586,-6.612,0.212,0.155,0.535,137.131,130980.0,0.487,C#/Db,0,0,0,0,1,0,0,0,0,0,1,0,0,0
255,59,1,9889197.0,6777818.0,77.0,0.371,0.75,-5.382,0.402,0.601,0.482,173.456,155293.0,0.729,G,0,0,0,0,1,0,0,0,0,0,1,0,0,0
256,63,1,9503981.0,6777818.0,77.0,0.703,0.845,-4.851,0.337,0.169,0.122,97.672,146482.0,0.745,A#/Bb,0,0,0,0,1,0,0,0,0,0,1,0,0,0
257,69,1,9142721.0,6777818.0,79.0,0.468,0.652,-4.912,0.0722,0.333,0.55,140.223,588139.0,0.39,C,0,0,0,0,1,0,0,0,0,0,1,0,0,0
258,73,1,8884283.0,6777818.0,75.0,0.467,0.635,-6.115,0.154,0.314,0.844,127.596,88625.0,0.51,G,0,0,0,0,1,0,0,0,0,0,1,0,0,0
259,82,1,8218423.0,6777818.0,74.0,0.685,0.855,-6.724,0.438,0.329,0.301,157.181,223719.0,0.46,C#/Db,0,0,0,0,1,0,0,0,0,0,1,0,0,0
260,85,1,7917707.0,6777818.0,75.0,0.665,0.469,-7.778,0.13,0.565,0.219,115.852,229565.0,0.142,A#/Bb,0,0,0,0,1,0,0,0,0,0,1,0,0,0
261,108,1,6988886.0,6777818.0,73.0,0.454,0.866,-5.348,0.391,0.121,0.167,92.463,175123.0,0.518,D,0,0,0,0,1,0,0,0,0,0,1,0,0,0
262,121,1,6503281.0,8640063.0,80.0,0.912,0.655,-6.029,0.162,0.315,0.0894,91.942,138293.0,0.793,G#/Ab,0,0,0,0,0,0,0,0,0,2,0,0,0,0
263,132,1,6268542.0,6777818.0,73.0,0.555,0.712,-7.446,0.323,0.0451,0.182,78.958,515865.0,0.555,C#/Db,0,0,0,0,1,0,0,0,0,0,1,0,0,0
264,141,1,6034281.0,6777818.0,73.0,0.766,0.814,-3.367,0.0733,0.044,0.195,108.07,203588.0,0.481,D,0,0,0,0,1,0,0,0,0,0,1,0,0,0
265,165,1,5527865.0,8640063.0,75.0,0.733,0.862,-5.736,0.197,0.374,0.131,111.076,223560.0,0.536,G,0,0,0,0,0,0,0,0,0,2,0,0,0,0
266,50,3,5424579.0,11690201.0,79.0,0.927,0.538,-3.917,0.116,0.0312,0.0945,125.983,278191.0,0.221,C#/Db,0,0,0,0,1,0,0,0,0,0,2,0,0,1
267,176,1,5393789.0,8640063.0,73.0,0.619,0.707,-5.791,0.0499,0.0366,0.13,168.995,212947.0,0.558,C#/Db,0,0,0,0,0,0,0,0,0,2,0,0,0,0
268,179,1,5362817.0,8640063.0,74.0,0.678,0.531,-5.029,0.0374,0.126,0.377,99.008,177373.0,0.176,A#/Bb,0,0,0,0,0,0,0,0,0,2,0,0,0,0
269,138,3,5341887.0,1650683.0,82.0,0.527,0.764,-4.297,0.322,0.016,0.0273,184.339,175924.0,0.829,D,0,0,0,0,0,0,0,0,0,2,0,0,0,0
270,10,49,5203364.0,29051363.0,83.0,0.571,0.693,-8.234,0.0545,0.00536,0.173,168.169,232253.0,0.393,F#/Gb,0,0,0,0,0,0,0,1,0,0,0,2,0,0
271,1,55,5108950.0,100604.0,82.0,0.767,0.481,-8.52,0.0803,0.234,0.269,150.076,171375.0,0.761,C,0,0,0,0,0,0,0,0,0,1,0,0,0,0
272,59,6,6893939.0,29051363.0,89.0,0.813,0.809,-5.382,0.0846,0.102,0.377,93.005,393280.0,0.646,D#/Eb,0,0,0,0,0,0,0,1,0,0,0,2,0,0
273,17,30,6308369.0,278679.0,83.0,0.725,0.756,-5.013,0.0572,0.362,0.103,100.07,186133.0,0.828,E,0,0,0,0,0,0,0,0,0,0,0,1,0,0
274,146,1,5666770.0,1647262.0,80.0,0.783,0.435,-7.78,0.0588,0.282,0.0833,106.974,210220.0,0.512,G,0,0,0,0,0,0,0,0,1,3,0,0,0,0
275,112,3,5511544.0,289437.0,79.0,0.624,0.802,-4.818,0.311,0.0597,0.252,133.888,189933.0,0.818,F#/Gb,0,0,0,0,1,0,0,0,1,1,2,0,0,0
276,11,6,5430260.0,14097410.0,82.0,0.861,0.656,-7.867,0.425,0.104,0.0986,88.967,218210.0,0.331,E,0,0,0,0,3,0,0,0,0,0,1,0,0,0
277,6,6,5246577.0,14097410.0,82.0,0.597,0.587,-7.026,0.137,0.0622,0.214,140.021,218802.0,0.0753,G,0,0,0,0,3,0,0,0,0,0,1,0,0,0
278,96,77,5220422.0,29539807.0,84.0,0.872,0.391,-9.144,0.242,0.469,0.297,134.021,119133.0,0.437,C,0,0,0,0,1,0,0,0,0,0,1,0,0,0
279,66,2,5189427.0,4840346.0,80.0,0.479,0.645,-7.336,0.302,0.135,0.0825,155.057,168729.0,0.381,F,0,0,0,0,0,0,0,0,0,0,1,0,0,0
280,1,78,5145099.0,6603627.0,84.0,0.896,0.586,-6.687,0.0559,0.104,0.79,116.971,196653.0,0.642,A#/Bb,0,0,0,0,0,0,0,0,0,0,2,0,0,1
281,31,19,5124606.0,140812.0,83.0,0.722,0.893,-3.255,0.0475,0.0441,0.0673,119.932,116750.0,0.439,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,170,13,5085147.0,2562082.0,83.0,0.641,0.922,-4.457,0.0786,0.0291,0.0862,146.078,258343.0,0.847,D,0,0,0,0,1,0,0,0,0,0,1,0,1,0
283,6,26,5079587.0,1250353.0,0.0,0.686,0.538,-8.026,0.0345,0.181,0.113,115.884,190779.0,0.584,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,39,45,5048079.0,3864419.0,83.0,0.731,0.675,-5.134,0.0434,0.00473,0.141,124.939,139461.0,0.298,F,0,0,0,0,1,0,0,0,0,0,1,0,0,0
285,133,20,5043647.0,32574754.0,80.0,0.637,0.843,-5.413,0.0432,0.0151,0.0876,109.012,220733.0,0.434,F,0,0,0,0,0,0,0,0,0,3,0,0,0,0
286,17,78,4975720.0,17719446.0,84.0,0.598,0.427,-8.764,0.0317,0.0546,0.21,76.469,175721.0,0.0605,G,0,0,0,0,0,1,0,0,0,0,1,0,0,0
287,7,65,4971176.0,27142474.0,80.0,0.73,0.729,-3.434,0.0884,0.167,0.349,113.011,221820.0,0.467,E,0,0,0,0,0,0,0,0,0,3,0,0,0,0
288,2,44,4916860.0,56308172.0,83.0,0.761,0.518,-8.871,0.134,0.244,0.107,133.976,261493.0,0.522,C,0,0,0,0,2,0,0,0,0,1,3,0,0,0
289,175,2,4912036.0,14917926.0,82.0,0.66,0.733,-4.619,0.0359,0.248,0.17,119.933,217000.0,0.304,C,0,0,2,0,0,2,0,0,0,3,0,0,0,0
290,23,19,4911162.0,319192.0,82.0,0.585,0.611,-4.132,0.288,0.39,0.649,97.041,218107.0,0.962,F#/Gb,0,0,0,0,0,0,0,0,1,1,1,0,0,1
291,176,6,4910070.0,19584111.0,83.0,0.556,0.864,-5.87,0.0584,0.00958,0.209,105.143,216880.0,0.4,D#/Eb,0,0,0,0,0,0,0,0,3,0,1,0,0,0
292,119,6,4904401.0,14097410.0,84.0,0.692,0.521,-8.465,0.33,0.301,0.0565,100.45,292987.0,0.463,A#/Bb,0,0,0,0,3,0,0,0,0,0,1,0,0,0
293,7,74,4898977.0,17719446.0,84.0,0.834,0.73,-3.714,0.222,0.00513,0.124,155.008,312820.0,0.446,G#/Ab,0,0,0,0,0,1,0,0,0,0,1,0,0,0
294,161,41,4862683.0,18191658.0,82.0,0.617,0.635,-6.769,0.0317,0.0498,0.164,103.019,247160.0,0.446,B,0,0,1,1,0,1,0,0,0,3,0,0,0,0
295,84,9,4846549.0,152226.0,83.0,0.691,0.695,-5.6,0.0367,0.0592,0.0647,106.064,233386.0,0.514,C,0,0,1,0,0,2,0,0,0,3,0,0,0,0
296,84,3,7615531.0,11690201.0,77.0,0.847,0.629,-5.81,0.102,0.0318,0.152,135.976,255532.0,0.109,A,0,0,0,0,1,0,0,0,0,0,2,0,0,1
